duration,forward_packets,backward_packets,total_packets,forward_bytes,backward_bytes,total_bytes,average_packet_size,packets_per_second,bytes_per_second,target
0.017855,3,5,8,26,11607,11633,1454.125,448.0537665,651526.1831,1
0.018021,3,6,9,26,11607,11633,1292.555556,499.4173464,645524.6657,1
0.03991,3,6,9,26,11601,11627,1291.888889,225.5073916,291330.4936,1
11.009721,5,0,5,30,0,30,7.2,0.454144115,2.72486469,1
0.039909,3,5,8,26,11601,11627,1453.375,200.4560375,291337.7935,1
11.011725,5,0,5,30,0,30,7.2,0.454061466,2.724368798,1
0.039809,3,5,8,26,11601,11627,1453.375,200.959582,292069.6325,1
11.00675,4,0,4,24,0,24,7.5,0.36341336,2.18048016,1
0.038694,3,6,9,26,11601,11627,1291.888889,232.5942007,300485.8634,1
11.012865,5,0,5,30,0,30,7.2,0.454014464,2.724086784,1
0.039795,3,6,9,26,11601,11627,1291.888889,226.1590652,292172.3835,1
11.007737,5,0,5,30,0,30,7.2,0.454225969,2.725355811,1
0.039786,3,6,9,26,11601,11627,1291.888889,226.2102247,292238.4758,1
11.005726,5,0,5,30,0,30,7.2,0.454308966,2.725853796,1
0.03967,3,6,9,26,11601,11627,1291.888889,226.8716915,293093.0174,1
11.004868,4,0,4,24,0,24,7.5,0.363475509,2.180853055,1
0.329778,3,6,9,26,11601,11627,1291.888889,27.29108673,35257.05171,1
10.702532,4,0,4,24,0,24,7.5,0.373743335,2.242460009,1
0.395471,3,6,9,26,11601,11627,1291.888889,22.75767376,29400.38587,1
10.639365,5,0,5,30,0,30,7.2,0.469952859,2.819717154,1
0.382418,3,6,9,26,11601,11627,1291.888889,23.53445706,30403.90358,1
10.643776,4,0,4,24,0,24,7.5,0.375806481,2.254838884,1
0.39151,3,6,9,26,11601,11627,1291.888889,22.98791857,29697.83658,1
10.634679,4,0,4,24,0,24,7.5,0.376127949,2.256767694,1
0.373594,3,6,9,26,11601,11627,1291.888889,24.09032265,31122.02016,1
10.652545,4,0,4,24,0,24,7.5,0.375497123,2.252982738,1
0.366366,3,6,9,26,11601,11627,1291.888889,24.56559834,31736.02354,1
10.657424,5,0,5,30,0,30,7.2,0.469156524,2.814939145,1
1.854098,3,6,9,26,11601,11627,1291.888889,4.85411235,6270.97381,1
9.152674,5,0,5,30,0,30,7.2,0.54628844,3.277730639,1
1.854084,3,6,9,26,11601,11627,1291.888889,4.854149003,6271.021162,1
9.150805,4,0,4,24,0,24,7.5,0.437120013,2.622720078,1
1.854087,3,6,9,26,11601,11627,1291.888889,4.854141149,6271.011015,1
9.151662,4,0,4,24,0,24,7.5,0.437079079,2.622474475,1
1.854486,3,5,8,26,11601,11627,1453.375,4.313863788,6269.661782,1
9.148782,5,0,5,30,0,30,7.2,0.546520837,3.279125025,1
1.85486,3,5,8,26,11601,11627,1453.375,4.312993973,6268.397615,1
9.146765,4,0,4,24,0,24,7.5,0.437313083,2.623878497,1
1.853677,3,4,7,26,11601,11627,1661.0,3.776278176,6272.39805,1
9.145804,4,0,4,24,0,24,7.5,0.437359034,2.624154202,1
1.85347,3,4,7,26,11601,11627,1661.0,3.77669992,6273.098566,1
9.147716,4,0,4,24,0,24,7.5,0.43726762,2.623605718,1
1.839664,3,4,7,26,11607,11633,1661.857143,3.80504266,6323.437323,1
9.150794,4,0,4,24,0,24,7.5,0.437120538,2.62272323,1
1.840603,3,5,8,26,11607,11633,1454.125,4.346401696,6320.211366,1
9.148795,4,0,4,24,0,24,7.5,0.437216049,2.623296292,1
1.840774,3,5,8,26,11607,11633,1454.125,4.345997933,6319.624245,1
9.146755,5,0,5,30,0,30,7.2,0.546641951,3.279851707,1
1.839674,3,5,8,26,11607,11633,1454.125,4.348596545,6323.402951,1
9.149766,4,0,4,24,0,24,7.5,0.43716965,2.6230179,1
1.840357,3,4,7,26,11607,11633,1661.857143,3.803609843,6321.056186,1
9.147755,5,0,5,30,0,30,7.2,0.546582194,3.279493165,1
1.840742,3,5,8,26,11607,11633,1454.125,4.346073486,6319.734107,1
9.145736,4,0,4,24,0,24,7.5,0.437362286,2.624173713,1
1.840843,3,6,9,26,11607,11633,1292.555556,4.889064412,6319.387368,1
9.14473,4,0,4,24,0,24,7.5,0.437410399,2.624462395,1
1.535166,3,6,9,26,11607,11633,1292.555556,5.862558186,7577.682153,1
1.48849,3,6,9,26,11607,11633,1292.555556,6.046396012,7815.302756,1
1.488454,3,4,7,26,11607,11633,1661.857143,4.702866195,7815.491779,1
1.542559,3,6,9,26,11607,11633,1292.555556,5.834460789,7541.364706,1
9.075857,5,0,5,30,0,30,7.2,0.550912162,3.305472971,1
1.542542,3,4,7,26,11607,11633,1661.857143,4.537963958,7541.447818,1
9.074912,4,0,4,24,0,24,7.5,0.440775624,2.644653744,1
1.542748,3,6,9,26,11607,11633,1292.555556,5.833746017,7540.440824,1
9.073855,5,0,5,30,0,30,7.2,0.551033712,3.30620227,1
0.062095,3,5,8,26,11601,11627,1453.375,128.8348498,187245.3499,1
9.052738,5,0,5,30,0,30,7.2,0.552319088,3.313914531,1
0.062116,3,5,8,26,11601,11627,1453.375,128.7912937,187182.0465,1
9.050819,5,0,5,30,0,30,7.2,0.552436194,3.314617163,1
0.062086,3,5,8,26,11601,11627,1453.375,128.8535258,187272.493,1
9.04978,4,0,4,24,0,24,7.5,0.441999695,2.65199817,1
0.062269,3,4,7,26,11601,11627,1661.0,112.4154876,186722.125,1
9.048784,4,0,4,24,0,24,7.5,0.442048346,2.652290076,1
0.061489,3,4,7,26,11601,11627,1661.0,113.8415001,189090.7317,1
9.047809,4,0,4,24,0,24,7.5,0.442095981,2.652575889,1
0.06164,3,4,7,26,11601,11627,1661.0,113.5626217,188627.5146,1
9.046773,4,0,4,24,0,24,7.5,0.442146609,2.652879651,1
0.06185,3,4,7,26,11601,11627,1661.0,113.1770412,187987.0655,1
9.045775,4,0,4,24,0,24,7.5,0.44219539,2.653172337,1
0.062665,3,5,8,26,11601,11627,1453.375,127.6629698,185542.1687,1
9.043805,4,0,4,24,0,24,7.5,0.442291712,2.653750274,1
0.063436,3,5,8,26,11601,11627,1453.375,126.1113563,183287.0925,1
9.04279,5,0,5,30,0,30,7.2,0.552926696,3.317560178,1
0.063247,3,5,8,26,11601,11627,1453.375,126.4882129,183834.8064,1
9.0418,4,0,4,24,0,24,7.5,0.44238979,2.654338738,1
0.062473,3,4,7,26,11601,11627,1661.0,112.0484049,186112.4006,1
9.042798,5,0,5,30,0,30,7.2,0.552926207,3.317557243,1
0.048491,3,5,8,26,11607,11633,1454.125,164.9790683,239900.1877,1
0.048402,3,4,7,26,11607,11633,1661.857143,144.6221231,240341.3082,1
0.048654,3,4,7,26,11607,11633,1661.857143,143.8730629,239096.4772,1
0.035397,2,5,7,20,11607,11627,1661.0,197.7568721,328474.1645,1
0.03589,3,5,8,26,11607,11633,1454.125,222.9033157,324129.2839,1
0.03602,3,4,7,26,11607,11633,1661.857143,194.3364797,322959.467,1
0.041412,3,4,7,26,11601,11627,1661.0,169.0331305,280764.0297,1
9.011797,4,0,4,24,0,24,7.5,0.443862639,2.663175835,1
0.040702,2,5,7,20,11601,11621,1660.142857,171.9817208,285514.2253,1
9.01379,5,0,5,30,0,30,7.2,0.554705623,3.32823374,1
0.041421,3,5,8,26,11601,11627,1453.375,193.138746,280703.025,1
9.011786,4,0,4,24,0,24,7.5,0.443863181,2.663179086,1
0.02544,3,6,9,26,11601,11627,1291.888889,353.7735849,457036.1635,1
9.007762,5,0,5,30,0,30,7.2,0.555076833,3.330460996,1
0.368026,3,4,7,26,11601,11627,1661.0,19.0203953,31592.87659,1
8.656608,4,0,4,24,0,24,7.5,0.462074753,2.772448516,1
0.367623,2,6,8,20,11601,11621,1452.625,21.76142407,31611.18864,1
8.658766,5,0,5,30,0,30,7.2,0.577449489,3.464696933,1
0.367649,3,6,9,26,11601,11627,1291.888889,24.47987075,31625.27302,1
8.658767,4,0,4,24,0,24,7.5,0.461959538,2.771757226,1
0.36764,3,4,7,26,11601,11627,1661.0,19.04036558,31626.04722,1
8.657771,4,0,4,24,0,24,7.5,0.462012682,2.772076092,1
0.368003,3,4,7,26,11601,11627,1661.0,19.02158406,31594.85113,1
8.655975,4,0,4,24,0,24,7.5,0.462108544,2.772651261,1
0.395292,3,4,7,26,11601,11627,1661.0,17.7084282,29413.69924,1
8.629947,5,0,5,30,0,30,7.2,0.579377834,3.476267004,1
0.393831,3,5,8,26,11601,11627,1453.375,20.31328159,29522.81562,1
8.632479,4,0,4,24,0,24,7.5,0.463366317,2.780197901,1
0.381644,3,4,7,26,11601,11627,1661.0,18.34170064,30465.56477,1
8.642878,4,0,4,24,0,24,7.5,0.4628088,2.776852803,1
0.383404,3,5,8,26,11601,11627,1453.375,20.86571867,30325.71387,1
8.641714,5,0,5,30,0,30,7.2,0.578588923,3.471533541,1
0.395254,3,6,9,26,11601,11627,1291.888889,22.77016804,29416.52709,1
8.630832,5,0,5,30,0,30,7.2,0.579318425,3.47591055,1
0.395753,3,5,8,26,11601,11627,1453.375,20.21462882,29379.43616,1
8.628795,5,0,5,30,0,30,7.2,0.579455185,3.476731108,1
0.395746,3,5,8,26,11601,11627,1453.375,20.21498638,29379.95583,1
8.6268,5,0,5,30,0,30,7.2,0.579589187,3.477535123,1
0.395817,3,5,8,26,11601,11627,1453.375,20.2113603,29374.68578,1
8.626323,4,0,4,24,0,24,7.5,0.463696989,2.782181933,1
1.035351,3,5,8,26,11601,11627,1453.375,7.72684819,11230.00799,1
7.967428,4,0,4,24,0,24,7.5,0.502044072,3.012264435,1
1.036279,3,5,8,26,11601,11627,1453.375,7.719928706,11219.95138,1
7.966018,5,0,5,30,0,30,7.2,0.627666169,3.765997014,1
1.841526,3,5,8,26,11607,11633,1454.125,4.344223215,6317.043582,1
7.149868,4,0,4,24,0,24,7.5,0.559450888,3.356705327,1
1.841665,3,4,7,26,11607,11633,1661.857143,3.800908417,6316.566802,1
7.147859,4,0,4,24,0,24,7.5,0.559608129,3.357648773,1
1.841588,3,5,8,26,11607,11633,1454.125,4.34407696,6316.830909,1
7.148818,4,0,4,24,0,24,7.5,0.559533058,3.357198351,1
1.841761,3,5,8,26,11607,11633,1454.125,4.343668913,6316.237557,1
7.145869,4,0,4,24,0,24,7.5,0.55976397,3.35858382,1
1.841829,3,5,8,26,11607,11633,1454.125,4.343508545,6316.004363,1
7.145859,4,0,4,24,0,24,7.5,0.559764753,3.35858852,1
1.489536,3,4,7,26,11607,11633,1661.857143,4.69945003,7809.8146,1
1.489345,3,5,8,26,11607,11633,1454.125,5.371488809,7810.816164,1
1.489417,3,5,8,26,11607,11633,1454.125,5.371229145,7810.438581,1
1.48967,3,5,8,26,11607,11633,1454.125,5.370316916,7809.112085,1
1.489555,3,5,8,26,11607,11633,1454.125,5.370731527,7809.714982,1
1.543672,3,4,7,26,11607,11633,1661.857143,4.534642074,7535.927321,1
7.07888,5,0,5,30,0,30,7.2,0.706326425,4.237958547,1
1.543578,3,4,7,26,11607,11633,1661.857143,4.534918222,7536.38624,1
7.077854,5,0,5,30,0,30,7.2,0.706428813,4.238572878,1
1.543749,3,5,8,26,11607,11633,1454.125,5.182189592,7535.55144,1
7.075834,4,0,4,24,0,24,7.5,0.565304387,3.39182632,1
1.528615,3,5,8,26,11607,11633,1454.125,5.233495681,7610.156907,1
7.065843,4,0,4,24,0,24,7.5,0.566103719,3.396622314,1
1.528257,3,4,7,26,11607,11633,1661.857143,4.580381441,7611.939615,1
7.065771,4,0,4,24,0,24,7.5,0.566109488,3.396656925,1
1.528555,3,5,8,26,11607,11633,1454.125,5.23370111,7610.455626,1
7.063802,4,0,4,24,0,24,7.5,0.566267288,3.397603727,1
1.529554,3,6,9,26,11607,11633,1292.555556,5.884068166,7605.484998,1
7.062814,4,0,4,24,0,24,7.5,0.566346502,3.398079009,1
1.529393,3,5,8,26,11607,11633,1454.125,5.230833409,7606.285631,1
7.062875,5,0,5,30,0,30,7.2,0.707927013,4.247562076,1
0.874527,3,5,8,26,11607,11633,1454.125,9.147802183,13302.04785,1
7.053382,4,0,4,24,0,24,7.5,0.567103838,3.402623025,1
0.874577,3,5,8,26,11607,11633,1454.125,9.147279199,13301.28737,1
5.6e-05,3,1,4,18,6,24,7.5,71428.57143,428571.4286,1
7.011054,2,0,2,12,0,12,9.0,0.285263813,1.71158288,1
0.06638,3,5,8,26,11601,11627,1453.375,120.5182284,175158.1802,1
7.041843,5,0,5,30,0,30,7.2,0.710041391,4.260248347,1
0.066416,3,4,7,26,11601,11627,1661.0,105.3962901,175063.2378,1
7.04084,4,0,4,24,0,24,7.5,0.568114032,3.408684191,1
0.064727,3,5,8,26,11601,11627,1453.375,123.5960264,179631.3749,1
7.04487,4,0,4,24,0,24,7.5,0.567789044,3.406734262,1
0.065471,3,4,7,26,11601,11627,1661.0,106.9175666,177590.078,1
7.042808,5,0,5,30,0,30,7.2,0.709944102,4.259664611,1
0.051105,3,5,8,26,11607,11633,1454.125,156.5404559,227629.3905,1
0.037326,3,4,7,26,11607,11633,1661.857143,187.5368376,311659.4331,1
0.037403,3,5,8,26,11607,11633,1454.125,213.8865866,311017.8328,1
0.037447,3,5,8,26,11607,11633,1454.125,213.6352712,310652.3887,1
0.037394,3,4,7,26,11607,11633,1661.857143,187.1958068,311092.6887,1
0.038015,3,5,8,26,11607,11633,1454.125,210.4432461,306010.7852,1
0.04329,3,5,8,26,11601,11627,1453.375,184.8001848,268583.9686,1
7.014826,5,0,5,30,0,30,7.2,0.712776055,4.276656328,1
0.04316,3,5,8,26,11601,11627,1453.375,185.3568119,269392.9564,1
7.011841,5,0,5,30,0,30,7.2,0.713079489,4.278476936,1
0.043149,3,5,8,26,11601,11627,1453.375,185.404065,269461.6329,1
7.009846,4,0,4,24,0,24,7.5,0.570625945,3.423755672,1
0.043726,3,6,9,26,11601,11627,1291.888889,205.8271966,265905.8684,1
7.009829,5,0,5,30,0,30,7.2,0.713284161,4.279704969,1
0.043084,3,4,7,26,11601,11627,1661.0,162.473308,269868.1645,1
7.011843,5,0,5,30,0,30,7.2,0.713079286,4.278475716,1
0.043199,3,4,7,26,11601,11627,1661.0,162.040788,269149.7488,1
7.009871,4,0,4,24,0,24,7.5,0.57062391,3.423743461,1
0.330981,3,6,9,26,11601,11627,1291.888889,27.19189319,35128.90468,1
6.703861,4,0,4,24,0,24,7.5,0.596671083,3.580026495,1
0.386286,3,4,7,26,11601,11627,1661.0,18.12128837,30099.45999,1
6.650819,5,0,5,30,0,30,7.2,0.751787111,4.510722664,1
0.331509,3,4,7,26,11601,11627,1661.0,21.11556549,35072.95428,1
6.701849,5,0,5,30,0,30,7.2,0.746062766,4.476376594,1
0.386331,3,6,9,26,11601,11627,1291.888889,23.29608548,30095.95399,1
6.651858,5,0,5,30,0,30,7.2,0.751669684,4.510018103,1
0.377622,3,6,9,26,11601,11627,1291.888889,23.83335717,30790.04931,1
6.650677,4,0,4,24,0,24,7.5,0.60144253,3.608655179,1
0.398189,3,7,10,26,11601,11627,1162.7,25.11370229,29199.70165,1
6.628871,5,0,5,30,0,30,7.2,0.754276256,4.525657537,1
0.383983,3,4,7,26,11601,11627,1661.0,18.22997372,30279.98635,1
6.641388,4,0,4,24,0,24,7.5,0.602283739,3.613702437,1
0.398219,3,4,7,26,11601,11627,1661.0,17.57826723,29197.50188,1
6.62787,5,0,5,30,0,30,7.2,0.754390174,4.526341042,1
0.397963,3,4,7,26,11601,11627,1661.0,17.58957491,29216.28393,1
6.62656,5,0,5,30,0,30,7.2,0.754539308,4.527235851,1
1.688618,3,6,9,26,11601,11627,1291.888889,5.329802241,6885.512295,1
5.31969,5,0,5,30,0,30,7.2,0.939904393,5.639426358,1
1.040612,3,4,7,26,11601,11627,1661.0,6.726810761,11173.23267,1
5.966779,4,0,4,24,0,24,7.5,0.67037844,4.022270642,1
1.769304,3,5,8,26,11607,11633,1454.125,4.521551978,6574.901769,1
5.238898,5,0,5,30,0,30,7.2,0.954399189,5.726395131,1
1.843602,3,4,7,26,11607,11633,1661.857143,3.796914952,6309.930234,1
5.149862,4,0,4,24,0,24,7.5,0.776719842,4.660319053,1
1.84373,3,4,7,26,11607,11633,1661.857143,3.796651354,6309.492171,1
5.147865,4,0,4,24,0,24,7.5,0.777021153,4.662126921,1
1.843666,3,5,8,26,11607,11633,1454.125,4.339180741,6309.711195,1
5.147907,4,0,4,24,0,24,7.5,0.777014814,4.662088884,1
1.843787,3,5,8,26,11607,11633,1454.125,4.338895979,6309.297115,1
5.1459,4,0,4,24,0,24,7.5,0.777317865,4.663907188,1
1.843795,3,4,7,26,11607,11633,1661.857143,3.796517509,6309.26974,1
5.144876,4,0,4,24,0,24,7.5,0.777472577,4.66483546,1
1.843896,3,5,8,26,11607,11633,1454.125,4.338639489,6308.924148,1
5.143903,4,0,4,24,0,24,7.5,0.77761964,4.665717841,1
1.844004,3,5,8,26,11607,11633,1454.125,4.338385383,6308.554645,1
5.141931,4,0,4,24,0,24,7.5,0.777917868,4.667507207,1
1.843948,3,5,8,26,11607,11633,1454.125,4.338517138,6308.746234,1
5.14084,4,0,4,24,0,24,7.5,0.778082959,4.668497755,1
1.536462,3,5,8,26,11607,11633,1454.125,5.206767235,7571.290406,1
1.536558,3,5,8,26,11607,11633,1454.125,5.206441931,7570.817372,1
1.491755,2,6,8,20,11607,11627,1453.375,5.362810917,7794.175317,1
1.491961,3,5,8,26,11607,11633,1454.125,5.362070456,7797.120702,1
1.491769,3,6,9,26,11607,11633,1292.555556,6.033105662,7798.12424,1
1.544091,3,6,9,26,11607,11633,1292.555556,5.828672015,7533.882394,1
5.075887,5,0,5,30,0,30,7.2,0.98504951,5.910297057,1
1.530868,3,6,9,26,11607,11633,1292.555556,5.879017655,7598.956932,1
5.060491,5,0,5,30,0,30,7.2,0.988046417,5.928278501,1
1.530813,3,5,8,26,11607,11633,1454.125,5.225981227,7599.229952,1
5.059372,4,0,4,24,0,24,7.5,0.790611957,4.743671744,1
1.530759,3,4,7,26,11607,11633,1661.857143,4.572894884,7599.498027,1
5.058171,4,0,4,24,0,24,7.5,0.790799678,4.74479807,1
0.87672,3,4,7,26,11607,11633,1661.857143,7.984305137,13268.77452,1
5.058888,4,0,4,24,0,24,7.5,0.790687598,4.744125586,1
0.23716,3,5,8,26,11607,11633,1454.125,33.73250126,49051.2734,1
5.051237,5,0,5,30,0,30,7.2,0.989856544,5.939139264,1
0.159132,3,5,8,26,11607,11633,1454.125,50.27272956,73102.83287,1
5.050927,4,0,4,24,0,24,7.5,0.791933837,4.751603023,1
0.065791,3,5,8,26,11601,11627,1453.375,121.5971789,176726.2999,1
5.041872,5,0,5,30,0,30,7.2,0.991695148,5.950170889,1
0.067345,3,5,8,26,11601,11627,1453.375,118.7912985,172648.3035,1
5.038873,5,0,5,30,0,30,7.2,0.992285378,5.953712269,1
0.065824,3,5,8,26,11601,11627,1453.375,121.5362178,176637.7005,1
5.041973,5,0,5,30,0,30,7.2,0.991675283,5.950051696,1
0.050586,3,4,7,26,11601,11627,1661.0,138.3782074,229846.2025,1
0.052336,3,5,8,26,11601,11627,1453.375,152.8584531,222160.6542,1
0.052322,3,5,8,26,11601,11627,1453.375,152.899354,222220.0986,1
0.052327,3,6,9,26,11601,11627,1291.888889,171.995337,222198.8648,1
0.052321,3,5,8,26,11601,11627,1453.375,152.9022763,222224.3459,1
0.038992,3,5,8,26,11607,11633,1454.125,205.1702913,298343.2499,1
0.039152,3,4,7,26,11607,11633,1661.857143,178.7903555,297124.0294,1
0.03869,3,6,9,26,11607,11633,1292.555556,232.6182476,300672.0083,1
0.03889,3,6,9,26,11607,11633,1292.555556,231.4219594,299125.7393,1
0.039191,3,5,8,26,11607,11633,1454.125,204.1284989,296828.3534,1
0.045201,2,7,9,20,11601,11621,1291.222222,199.1106391,257096.0819,1
5.003549,5,0,5,30,0,30,7.2,0.999290703,5.995744221,1
0.031339,3,4,7,26,11601,11627,1661.0,223.3638597,371007.371,1
5.000879,5,0,5,30,0,30,7.2,0.999824231,5.998945385,1
0.03139,3,4,7,26,11601,11627,1661.0,223.0009557,370404.5874,1
4.999888,5,0,5,30,0,30,7.2,1.000022401,6.000134403,1
0.031577,3,4,7,26,11601,11627,1661.0,221.680337,368211.0397,1
4.995258,4,0,4,24,0,24,7.5,0.80075944,4.804556642,1
0.182393,3,6,9,26,11601,11627,1291.888889,49.34399895,63746.96397,1
4.853846,5,0,5,30,0,30,7.2,1.030110968,6.180665806,1
0.031201,3,5,8,26,11601,11627,1453.375,256.4020384,372648.3126,1
4.995877,5,0,5,30,0,30,7.2,1.000825281,6.004951683,1
0.031335,3,4,7,26,11601,11627,1661.0,223.3923727,371054.7311,1
4.995855,5,0,5,30,0,30,7.2,1.000829688,6.004978127,1
0.171984,3,6,9,26,11601,11627,1291.888889,52.33044934,67605.12606,1
4.836915,4,0,4,24,0,24,7.5,0.826973391,4.961840347,1
0.172324,3,5,8,26,11601,11627,1453.375,46.42417771,67471.73928,1
4.835871,4,0,4,24,0,24,7.5,0.827151924,4.962911542,1
0.171748,3,5,8,26,11601,11627,1453.375,46.57987284,67698.02268,1
4.837893,4,0,4,24,0,24,7.5,0.826806215,4.96083729,1
0.172708,3,6,9,26,11601,11627,1291.888889,52.11107766,67321.72221,1
4.834875,4,0,4,24,0,24,7.5,0.82732232,4.963933918,1
0.17309,3,4,7,26,11601,11627,1661.0,40.44138887,67173.14692,1
4.832875,4,0,4,24,0,24,7.5,0.827664692,4.965988154,1
0.173593,3,4,7,26,11601,11627,1661.0,40.32420662,66978.5072,1
4.83089,4,0,4,24,0,24,7.5,0.828004778,4.968028666,1
0.172887,3,4,7,26,11601,11627,1661.0,40.48887424,67252.02011,1
4.833888,4,0,4,24,0,24,7.5,0.827491245,4.964947471,1
0.173291,3,5,8,26,11601,11627,1453.375,46.1651211,67095.23287,1
4.830902,4,0,4,24,0,24,7.5,0.828002721,4.968016325,1
0.15945,3,4,7,26,11601,11627,1661.0,43.90090938,72919.41047,1
4.827883,4,0,4,24,0,24,7.5,0.828520492,4.971122954,1
0.160185,3,5,8,26,11601,11627,1453.375,49.94225427,72584.8238,1
4.824863,5,0,5,30,0,30,7.2,1.036298854,6.217793127,1
0.159084,3,4,7,26,11601,11627,1661.0,44.00191094,73087.17407,1
4.82887,4,0,4,24,0,24,7.5,0.828351146,4.970106878,1
0.159992,3,5,8,26,11601,11627,1453.375,50.00250013,72672.38362,1
4.824908,5,0,5,30,0,30,7.2,1.036289189,6.217735136,1
0.160631,3,5,8,26,11601,11627,1453.375,49.8035871,72383.28841,1
4.8219,4,0,4,24,0,24,7.5,0.829548518,4.977291109,1
0.147944,3,5,8,26,11607,11633,1454.125,54.07451468,78631.10366,1
0.326287,3,6,9,26,11607,11633,1292.555556,27.5830787,35652.66161,1
4.655424,5,0,5,30,0,30,7.2,1.074016029,6.444096177,1
0.326179,3,6,9,26,11607,11633,1292.555556,27.59221164,35664.46644,1
4.654892,4,0,4,24,0,24,7.5,0.859311022,5.15586613,1
0.326338,3,5,8,26,11607,11633,1454.125,24.51446047,35647.08983,1
4.652159,4,0,4,24,0,24,7.5,0.85981584,5.158895042,1
0.333097,3,5,8,26,11607,11633,1454.125,24.01702807,34923.76095,1
4.645993,4,0,4,24,0,24,7.5,0.860956958,5.165741748,1
0.273097,3,5,8,26,11607,11633,1454.125,29.29362095,42596.58656,1
4.702277,4,0,4,24,0,24,7.5,0.850651716,5.103910297,1
0.212752,3,8,11,26,11601,11627,1057.0,51.70339174,54650.48507,1
4.625986,5,0,5,30,0,30,7.2,1.080850655,6.485103932,1
1.675037,3,5,8,26,11601,11627,1453.375,4.776013903,6941.339206,1
3.13501,4,0,4,24,0,24,7.5,1.275912995,7.655477973,1
1.674135,3,6,9,26,11601,11627,1291.888889,5.375910545,6945.079101,1
3.137086,4,0,4,24,0,24,7.5,1.275068647,7.650411879,1
1.673986,3,6,9,26,11601,11627,1291.888889,5.37638905,6945.697276,1
3.137937,4,0,4,24,0,24,7.5,1.274722851,7.648337108,1
1.675034,3,5,8,26,11601,11627,1453.375,4.776022457,6941.351638,1
3.133941,5,0,5,30,0,30,7.2,1.595435268,9.572611609,1
1.67503,3,5,8,26,11601,11627,1453.375,4.776033862,6941.368214,1
3.132942,5,0,5,30,0,30,7.2,1.595944004,9.575664024,1
1.674843,3,4,7,26,11601,11627,1661.0,4.179496227,6942.143234,1
3.131939,4,0,4,24,0,24,7.5,1.277164083,7.662984496,1
1.661657,3,5,8,26,11607,11633,1454.125,4.814471338,7000.843134,1
3.130952,5,0,5,30,0,30,7.2,1.596958369,9.581750215,1
1.661794,3,5,8,26,11607,11633,1454.125,4.814074428,7000.265978,1
3.128948,5,0,5,30,0,30,7.2,1.597981175,9.587887047,1
1.661892,3,5,8,26,11607,11633,1454.125,4.813790547,6999.853179,1
3.127922,5,0,5,30,0,30,7.2,1.598505334,9.591032001,1
1.66206,3,5,8,26,11607,11633,1454.125,4.813303972,6999.145639,1
3.126929,4,0,4,24,0,24,7.5,1.279210369,7.675262214,1
1.661212,3,5,8,26,11607,11633,1454.125,4.815761023,7002.718497,1
3.13091,5,0,5,30,0,30,7.2,1.596979792,9.581878751,1
1.663605,3,5,8,26,11607,11633,1454.125,4.808833828,6992.64549,1
3.123923,4,0,4,24,0,24,7.5,1.280441291,7.682647748,1
1.663405,3,5,8,26,11607,11633,1454.125,4.809412019,6993.486253,1
3.125923,4,0,4,24,0,24,7.5,1.279622051,7.677732305,1
1.721659,3,6,9,26,11607,11633,1292.555556,5.227516018,6756.854871,1
3.060248,4,0,4,24,0,24,7.5,1.307083609,7.842501653,1
1.614894,3,5,8,26,11607,11633,1454.125,4.953885518,7203.568779,1
3.051155,4,0,4,24,0,24,7.5,1.310978957,7.865873743,1
1.568116,2,5,7,20,11607,11627,1661.0,4.463955473,7414.63004,1
3.052925,5,0,5,30,0,30,7.2,1.637773611,9.826641663,1
3.050947,4,0,4,24,0,24,7.5,1.311068334,7.866410003,1
1.569128,3,5,8,26,11607,11633,1454.125,5.098373109,7413.671797,1
3.049929,4,0,4,24,0,24,7.5,1.31150594,7.86903564,1
1.55361,3,5,8,26,11607,11633,1454.125,5.149297443,7487.722144,1
3.049914,4,0,4,24,0,24,7.5,1.31151239,7.869074341,1
1.538747,3,5,8,26,11607,11633,1454.125,5.199035319,7560.047233,1
0.110873,3,6,9,26,11607,11633,1292.555556,81.17395579,104921.8475,1
3.000947,5,0,5,30,0,30,7.2,1.666140722,9.996844329,1
0.110978,3,5,8,26,11607,11633,1454.125,72.08635946,104822.5774,1
3.008954,5,0,5,30,0,30,7.2,1.661707025,9.970242151,1
0.110566,3,5,8,26,11607,11633,1454.125,72.3549735,105213.1758,1
3.011951,5,0,5,30,0,30,7.2,1.660053567,9.9603214,1
0.110713,3,5,8,26,11607,11633,1454.125,72.25890365,105073.4783,1
3.009963,4,0,4,24,0,24,7.5,1.32891999,7.97351994,1
0.110864,3,4,7,26,11607,11633,1661.857143,63.1404243,104930.3651,1
3.007976,5,0,5,30,0,30,7.2,1.662247305,9.973483831,1
0.11094,3,5,8,26,11607,11633,1454.125,72.11105102,104858.4821,1
3.006958,6,0,6,36,0,36,7.0,1.995372067,11.9722324,1
0.110957,3,4,7,26,11607,11633,1661.857143,63.08750237,104842.4164,1
3.004943,5,0,5,30,0,30,7.2,1.663925073,9.983550437,1
0.111164,3,4,7,26,11607,11633,1661.857143,62.97002627,104647.1879,1
3.003956,6,0,6,36,0,36,7.0,1.99736614,11.98419684,1
0.111091,3,5,8,26,11607,11633,1454.125,72.01303436,104715.9536,1
3.00335,5,0,5,30,0,30,7.2,1.664807631,9.988845789,1
0.111122,3,5,8,26,11607,11633,1454.125,71.99294469,104686.7407,1
